""RecID","MultiSportSessionRecID","NextSportRecID","StartTime","Sport","TotalTimeSeconds","DistanceMeters","VirtualPartner","PlanName","PlanType","IntervalWorkout","Notes","Creator","""
"143","2014-07-24T15:09:39Z","37.3882055","-121.9688671","7.8278809","16978.3144531","","0","Absent",""
"143","2014-07-24T15:09:45Z","37.3886911","-121.9687748","5.9052734","17032.9023438","","0","Absent",""
"143","2014-07-24T15:09:51Z","37.3892379","-121.9687380","4.4632568","17093.7890625","","0","Absent",""
"143","2014-07-24T15:09:53Z","37.3894015","-121.9687466","5.4245605","17111.9062500","","0","Absent",""
"143","2014-07-24T15:09:59Z","37.3898264","-121.9687642","7.3471680","17160.1425781","","0","Absent",""
"143","2014-07-24T15:10:06Z","37.3902463","-121.9687327","6.8664551","17205.6972656","","0","Absent",""
"143","2014-07-24T15:10:11Z","37.3905064","-121.9687174","5.9052734","17235.2851562","","0","Absent",""
"143","2014-07-24T15:10:13Z","37.3905608","-121.9686142","5.9052734","17246.2773438","","0","Absent",""
"143","2014-07-24T15:10:20Z","37.3907635","-121.9681446","6.8664551","17293.6582031","","0","Absent",""
"143","2014-07-24T15:10:27Z","37.3910078","-121.9675994","5.9052734","17349.0742188","","0","Absent",""
"143","2014-07-24T15:10:34Z","37.3912694","-121.9670193","6.3858643","17408.2304688","","0","Absent",""
"143","2014-07-24T15:10:42Z","37.3915499","-121.9663509","5.9052734","17474.9531250","","0","Absent",""
"143","2014-07-24T15:10:51Z","37.3918774","-121.9655998","6.3858643","17550.7910156","","0","Absent",""
"143","2014-07-24T15:11:00Z","37.3922075","-121.9648465","5.4245605","17626.8691406","","0","Absent",""
"143","2014-07-24T15:11:09Z","37.3925268","-121.9641055","6.8664551","17701.4160156","","0","Absent",""
"143","2014-07-24T15:11:19Z","37.3928879","-121.9632828","6.3858643","17784.5839844","","0","Absent",""
"143","2014-07-24T15:11:28Z","37.3932138","-121.9625281","5.4245605","17860.5976562","","0","Absent",""
"143","2014-07-24T15:11:36Z","37.3934924","-121.9618560","5.4245605","17927.6738281","","0","Absent",""
"143","2014-07-24T15:11:46Z","37.3938731","-121.9610025","5.4245605","18014.3007812","","0","Absent",""
"143","2014-07-24T15:11:55Z","37.3942009","-121.9602357","4.9438477","18091.2968750","","0","Absent",""
"143","2014-07-24T15:12:05Z","37.3945686","-121.9593698","4.4632568","18178.3925781","","0","Absent",""
"143","2014-07-24T15:12:12Z","37.3948004","-121.9588139","4.4632568","18233.8847656","","0","Absent",""
"143","2014-07-24T15:12:16Z","37.3948905","-121.9585658","3.9826660","18257.9687500","","0","Absent",""
"143","2014-07-24T15:12:21Z","37.3950532","-121.9581538","3.5019531","18298.8144531","","0","Absent",""
"143","2014-07-24T15:12:28Z","37.3952872","-121.9575344","3.9826660","18363.6386719","","0","Absent",""
"143","2014-07-24T15:12:36Z","37.3955355","-121.9568112","3.0212402","18429.2148438","","0","Absent",""
"143","2014-07-24T15:12:45Z","37.3958804","-121.9560168","2.5406494","18509.2988281","","0","Absent",""
"143","2014-07-24T15:12:56Z","37.3962874","-121.9550211","3.0212402","18608.4101562","","0","Absent",""
"143","2014-07-24T15:13:02Z","37.3964176","-121.9544645","2.5406494","18659.8046875","","0","Absent",""
"143","2014-07-24T15:13:08Z","37.3964669","-121.9538778","3.0212402","18712.4609375","","0","Absent",""
"143","2014-07-24T15:13:15Z","37.3964134","-121.9531885","3.5019531","18773.5878906","","0","Absent",""
"143","2014-07-24T15:13:22Z","37.3962481","-121.9525386","3.0212402","18834.1074219","","0","Absent",""
"143","2014-07-24T15:13:28Z","37.3960187","-121.9520262","3.0212402","18887.3925781","","0","Absent",""
"143","2014-07-24T15:13:36Z","37.3956344","-121.9514029","3.0212402","18956.0117188","","0","Absent",""
"143","2014-07-24T15:13:44Z","37.3952436","-121.9507861","3.0212402","19026.0351562","","0","Absent",""
"143","2014-07-24T15:13:47Z","37.3951045","-121.9505642","2.5406494","19050.6679688","","0","Absent",""
"143","2014-07-24T15:13:50Z","37.3949426","-121.9504812","2.0600586","19071.3710938","","0","Absent",""
"143","2014-07-24T15:13:53Z","37.3948261","-121.9506734","2.5406494","19092.9882812","","0","Absent",""
"143","2014-07-24T15:13:56Z","37.3947351","-121.9508853","3.5019531","19114.2929688","","0","Absent",""
"143","2014-07-24T15:13:59Z","37.3945968","-121.9509889","3.9826660","19133.0273438","","0","Absent",""
"143","2014-07-24T15:14:01Z","37.3944786","-121.9509426","3.9826660","19146.8261719","","0","Absent",""
"143","2014-07-24T15:14:11Z","37.3938716","-121.9505087","4.4632568","19224.3945312","","0","Absent",""
"143","2014-07-24T15:14:12Z","37.3938156","-121.9504632","3.9826660","19231.7753906","","0","Absent",""
"143","2014-07-24T15:14:15Z","37.3936403","-121.9504397","3.9826660","19252.2734375","","0","Absent",""
"143","2014-07-24T15:14:19Z","37.3934333","-121.9506618","3.5019531","19282.7910156","","0","Absent",""
"143","2014-07-24T15:14:27Z","37.3931472","-121.9512375","3.0212402","19342.8906250","","0","Absent",""
"143","2014-07-24T15:14:32Z","37.3930043","-121.9515401","3.9826660","19373.9804688","","0","Absent",""
"143","2014-07-24T15:14:37Z","","","2.5406494","19393.5488281","","0","Present",""
"143","2014-07-24T15:14:38Z","","","","","","","",""
"144","2014-07-09T23:26:28Z","","","29.9381104","0.0000000","","0","Present",""
"144","2014-07-09T23:26:32Z","","","29.9381104","20.8199997","","0","Present",""
"144","2014-07-09T23:26:35Z","","","29.4575195","41.6500015","","0","Present",""
"144","2014-07-09T23:26:38Z","","","29.4575195","66.6599960","","0","Present",""
"144","2014-07-09T23:26:41Z","","","28.9769287","87.4899902","","0","Present",""
"144","2014-07-09T23:26:44Z","","","28.4962158","108.3299866","","0","Present",""
"144","2014-07-09T23:26:48Z","","","28.4962158","129.1499939","","0","Present",""
"144","2014-07-09T23:26:52Z","","","29.9381104","152.0799866","","0","Present",""
"144","2014-07-09T23:26:54Z","","","29.4575195","175.0099792","","0","Present",""
"144","2014-07-09T23:26:56Z","","","29.4575195","187.4999847","","0","Present",""
